name,area,area2,technology,qualifier,build_year,retire_year,cumulative,nom
SK natural gas power peaker 2045,SK,,natural gas power peaker,,2045,2045,TRUE,2050.0
SK natural gas power peaker 2050,SK,,natural gas power peaker,,2050,2050,TRUE,930.0
SK natural gas supply 2020,SK,,natural gas supply,,2020,2020,TRUE,inf
SK natural gas supply 2021,SK,,natural gas supply,,2021,2021,TRUE,inf
SK natural gas supply 2022,SK,,natural gas supply,,2022,2022,TRUE,inf
SK natural gas supply 2023,SK,,natural gas supply,,2023,2023,TRUE,inf
SK natural gas supply 2025,SK,,natural gas supply,,2025,2025,TRUE,inf
SK natural gas supply 2030,SK,,natural gas supply,,2030,2030,TRUE,inf
SK natural gas supply 2035,SK,,natural gas supply,,2035,2035,TRUE,inf
SK natural gas supply 2040,SK,,natural gas supply,,2040,2040,TRUE,inf
SK natural gas supply 2045,SK,,natural gas supply,,2045,2045,TRUE,inf
SK natural gas supply 2050,SK,,natural gas supply,,2050,2050,TRUE,inf
SK nuclear power large 2020,SK,,nuclear power large,,2020,2020,TRUE,1940.0
SK nuclear power large 2021,SK,,nuclear power large,,2021,2021,TRUE,1940.0
SK nuclear power large 2022,SK,,nuclear power large,,2022,2022,TRUE,1940.0
SK nuclear power large 2023,SK,,nuclear power large,,2023,2023,TRUE,1940.0
SK nuclear power large 2025,SK,,nuclear power large,,2025,2025,TRUE,2820.0
SK nuclear power large 2030,SK,,nuclear power large,,2030,2030,TRUE,1820.0
SK nuclear power large 2035,SK,,nuclear power large,,2035,2035,TRUE,1820.0
SK nuclear power large 2040,SK,,nuclear power large,,2040,2040,TRUE,1350.0
SK nuclear power large 2045,SK,,nuclear power large,,2045,2045,TRUE,880.0
SK nuclear power large 2050,SK,,nuclear power large,,2050,2050,TRUE,880.0
SK solar PV ground 2020,SK,,solar PV ground,,2020,2020,TRUE,590.0
SK solar PV ground 2021,SK,,solar PV ground,,2021,2021,TRUE,590.0
SK solar PV ground 2022,SK,,solar PV ground,,2022,2022,TRUE,590.0
SK solar PV ground 2023,SK,,solar PV ground,,2023,2023,TRUE,590.0
SK solar PV ground 2025,SK,,solar PV ground,,2025,2025,TRUE,960.0
SK solar PV ground 2030,SK,,solar PV ground,,2030,2030,TRUE,6520.0
SK solar PV ground 2035,SK,,solar PV ground,,2035,2035,TRUE,8280.0
SK solar PV ground 2040,SK,,solar PV ground,,2040,2040,TRUE,14030.0
SK solar PV ground 2045,SK,,solar PV ground,,2045,2045,TRUE,15290.0
SK solar PV ground 2050,SK,,solar PV ground,,2050,2050,TRUE,14850.0
SK wind onshore 2025,SK,,wind onshore,,2025,2025,TRUE,250.0
SK wind onshore 2030,SK,,wind onshore,,2030,2030,TRUE,1410.0
SK wind onshore 2035,SK,,wind onshore,,2035,2035,TRUE,2750.0
SK wind onshore 2040,SK,,wind onshore,,2040,2040,TRUE,4220.0
SK wind onshore 2045,SK,,wind onshore,,2045,2045,TRUE,5680.0
SK wind onshore 2050,SK,,wind onshore,,2050,2050,TRUE,7020.0
